id,time,y,L1_y,computed_L1_y
95,4,-1.9180195329646512,-0.9444943135623524,-0.9444943135623524
95,5,-1.858007106125581,-1.9180195329646512,-1.9180195329646512
95,6,-1.9360378950064767,-1.858007106125581,-1.858007106125581
95,7,-0.7767674742356921,-1.9360378950064767,-1.9360378950064767
95,8,-1.618444018025191,-0.7767674742356921,-0.7767674742356921
95,9,-0.8665727325946919,-1.618444018025191,-1.618444018025191
95,10,-1.4657591141018096,-0.8665727325946919,-0.8665727325946919
96,1,1.5645240701404597,,
96,2,2.641764072668604,1.5645240701404597,1.5645240701404597
96,3,2.1112074188642205,2.641764072668604,2.641764072668604
96,4,4.11525354248842,2.1112074188642205,2.1112074188642205
96,5,4.274799278106431,4.11525354248842,4.11525354248842
96,6,3.2094814329639028,4.274799278106431,4.274799278106431
96,7,3.986683751200693,3.2094814329639028,3.2094814329639028
96,8,4.502571795060812,3.986683751200693,3.986683751200693
96,9,5.3368857684661535,4.502571795060812,4.502571795060812
96,10,5.71941701917422,5.3368857684661535,5.3368857684661535
97,1,0.3518771929761255,,
97,2,-0.147798302546879,0.3518771929761255,0.3518771929761255
97,3,-0.837607443199539,-0.147798302546879,-0.147798302546879
97,4,-0.3658468528601383,-0.837607443199539,-0.837607443199539
97,5,-0.9018422106864278,-0.3658468528601383,-0.3658468528601383
97,6,-0.4172452898722262,-0.9018422106864278,-0.9018422106864278
97,7,-0.2231195712298134,-0.4172452898722262,-0.4172452898722262
97,8,-0.3181317614440359,-0.2231195712298134,-0.2231195712298134
97,9,0.7120973742470761,-0.3181317614440359,-0.3181317614440359
97,10,0.6805803312380962,0.7120973742470761,0.7120973742470761
98,1,-0.4466827994670218,,
98,2,-1.5382324903593294,-0.4466827994670218,-0.4466827994670218
98,3,-2.5226103543905336,-1.5382324903593294,-1.5382324903593294
98,4,-1.7291562013368036,-2.5226103543905336,-2.5226103543905336
98,5,-2.9257687123460148,-1.7291562013368036,-1.7291562013368036
98,6,-3.201952324827777,-2.9257687123460148,-2.9257687123460148
98,7,-3.181148065391012,-3.201952324827777,-3.201952324827777
98,8,-2.583779805989682,-3.181148065391012,-3.181148065391012
98,9,-2.171573025692257,-2.583779805989682,-2.583779805989682
98,10,-2.552422039231037,-2.171573025692257,-2.171573025692257
99,1,-1.074685601890173,,
99,2,-1.267354235844712,-1.074685601890173,-1.074685601890173
99,3,-1.256568772515625,-1.267354235844712,-1.267354235844712
99,4,-1.803937747339956,-1.256568772515625,-1.256568772515625
99,5,-3.2229758171525367,-1.803937747339956,-1.803937747339956
99,6,-2.556078116037092,-3.2229758171525367,-3.2229758171525367
99,7,-2.054170705373178,-2.556078116037092,-2.556078116037092
99,8,-0.7852906048594287,-2.054170705373178,-2.054170705373178
99,9,-0.6503438234748187,-0.7852906048594287,-0.7852906048594287
99,10,-1.8137157163644255,-0.6503438234748187,-0.6503438234748187
100,1,0.9488811175504088,,
100,2,0.672632172623409,0.9488811175504088,0.9488811175504088
100,3,-0.3226911019362045,0.672632172623409,0.672632172623409
100,4,-0.2106634637922759,-0.3226911019362045,-0.3226911019362045
100,5,-0.4994465403863168,-0.2106634637922759,-0.2106634637922759
100,6,-0.2369726853940868,-0.4994465403863168,-0.4994465403863168
100,7,-1.1056548490259308,-0.2369726853940868,-0.2369726853940868
100,8,-0.9038746180721884,-1.1056548490259308,-1.1056548490259308
100,9,-0.7214293146528286,-0.9038746180721884,-0.9038746180721884
100,10,-0.4840502092252225,-0.7214293146528286,-0.7214293146528286
101,1,0.5183402383978546,,
101,2,1.4795266795657864,0.5183402383978546,0.5183402383978546
101,3,2.35284625099588,1.4795266795657864,1.4795266795657864
101,4,2.9927643829638537,2.35284625099588,2.35284625099588
101,5,2.86672686305575,2.9927643829638537,2.9927643829638537
101,6,2.438838317054305,2.86672686305575,2.86672686305575
101,7,2.744286855614152,2.438838317054305,2.438838317054305
101,8,2.497275637966169,2.744286855614152,2.744286855614152
101,9,2.832574028526578,2.497275637966169,2.497275637966169
101,10,3.2421549991168117,2.832574028526578,2.832574028526578
102,1,0.067988266326787,,
102,2,0.4350374170066015,0.067988266326787,0.067988266326787
102,3,-0.5954770404088,0.4350374170066015,0.4350374170066015
102,4,-0.2368832962898291,-0.5954770404088,-0.5954770404088
102,5,-0.2448271803877478,-0.2368832962898291,-0.2368832962898291
102,6,0.0952428026250565,-0.2448271803877478,-0.2448271803877478
102,7,0.8310093469998002,0.0952428026250565,0.0952428026250565
102,8,0.3213208799359095,0.8310093469998002,0.8310093469998002
102,9,1.5563208644331492,0.3213208799359095,0.3213208799359095
102,10,1.37872517655284,1.5563208644331492,1.5563208644331492
103,1,-0.5403197853024512,,
103,2,-1.189681703208175,-0.5403197853024512,-0.5403197853024512
103,3,-0.2599148716266042,-1.189681703208175,-1.189681703208175
103,4,-0.7504544391400937,-0.2599148716266042,-0.2599148716266042
103,5,-0.7033593161312175,-0.7504544391400937,-0.7504544391400937
103,6,-0.5171951649317654,-0.7033593161312175,-0.7033593161312175
103,7,-1.181862280442633,-0.5171951649317654,-0.5171951649317654
103,8,-1.471354993839779,-1.181862280442633,-1.181862280442633
103,9,-1.0274967637685457,-1.471354993839779,-1.471354993839779
103,10,-2.2703197923101546,-1.0274967637685457,-1.0274967637685457
104,1,0.3942245305655358,,
104,2,0.9485403033938894,0.3942245305655358,0.3942245305655358
104,3,1.0524148100168884,0.9485403033938894,0.9485403033938894
104,4,0.2730258176417728,1.0524148100168884,1.0524148100168884
104,5,0.4259119060349905,0.2730258176417728,0.2730258176417728
104,6,0.8154737272394601,0.4259119060349905,0.4259119060349905
104,7,0.7554686808330207,0.8154737272394601,0.8154737272394601
104,8,1.1450863887159368,0.7554686808330207,0.7554686808330207
104,9,0.745718447110111,1.1450863887159368,1.1450863887159368
104,10,1.206618981455868,0.745718447110111,0.745718447110111
105,1,1.95521694494302,,
105,2,3.317786113176848,1.95521694494302,1.95521694494302
105,3,2.582708629219888,3.317786113176848,3.317786113176848
105,4,3.888775730033853,2.582708629219888,2.582708629219888
105,5,4.70158433423757,3.888775730033853,3.888775730033853
105,6,4.946699320777308,4.70158433423757,4.70158433423757
105,7,5.39075032937506,4.946699320777308,4.946699320777308
105,8,4.853099637355997,5.39075032937506,5.39075032937506
105,9,5.595164932319641,4.853099637355997,4.853099637355997
105,10,5.770767196644545,5.595164932319641,5.595164932319641
106,1,0.6563554327509907,,
106,2,-0.1277977239545098,0.6563554327509907,0.6563554327509907
106,3,-0.3971711960755021,-0.1277977239545098,-0.1277977239545098
106,4,0.5781878986669217,-0.3971711960755021,-0.3971711960755021
106,5,0.4639200979515377,0.5781878986669217,0.5781878986669217
106,6,0.2812760557061324,0.4639200979515377,0.4639200979515377
106,7,0.3779393316375438,0.2812760557061324,0.2812760557061324
106,8,0.0515954846024315,0.3779393316375438,0.3779393316375438
106,9,0.3984871882077155,0.0515954846024315,0.0515954846024315
106,10,0.0955386587122404,0.3984871882077155,0.3984871882077155
107,1,1.0684296826700512,,
107,2,1.300054519229592,1.0684296826700512,1.0684296826700512
107,3,1.4840515289807004,1.300054519229592,1.300054519229592
107,4,1.835249699582353,1.4840515289807004,1.4840515289807004
107,5,1.9082160389358869,1.835249699582353,1.835249699582353
107,6,1.3612068561663038,1.9082160389358869,1.9082160389358869
107,7,0.5120103493744712,1.3612068561663038,1.3612068561663038
107,8,-0.1234281237093324,0.5120103493744712,0.5120103493744712
107,9,0.091844676484651,-0.1234281237093324,-0.1234281237093324
107,10,1.0424616511220357,0.091844676484651,0.091844676484651
108,1,0.2663236729975666,,
108,2,0.7756453576687374,0.2663236729975666,0.2663236729975666
108,3,-0.0041915278054114,0.7756453576687374,0.7756453576687374
108,4,0.1139373108156542,-0.0041915278054114,-0.0041915278054114
108,5,0.9177765044980876,0.1139373108156542,0.1139373108156542
108,6,1.6347041215562834,0.9177765044980876,0.9177765044980876
108,7,1.2265026221310054,1.6347041215562834,1.6347041215562834
108,8,1.592787499666997,1.2265026221310054,1.2265026221310054
108,9,1.08591146106325,1.592787499666997,1.592787499666997
108,10,1.5340695415423673,1.08591146106325,1.08591146106325
109,1,2.786878477957701,,
109,2,4.864995254722326,2.786878477957701,2.786878477957701
109,3,5.015015577863868,4.864995254722326,4.864995254722326
109,4,5.878784336029543,5.015015577863868,5.015015577863868
109,5,7.144605400748218,5.878784336029543,5.878784336029543
109,6,7.24822281222621,7.144605400748218,7.144605400748218
109,7,6.541406264909035,7.24822281222621,7.24822281222621
109,8,6.8514351072193005,6.541406264909035,6.541406264909035
109,9,6.660878433123164,6.8514351072193005,6.8514351072193005
109,10,7.054941048171018,6.660878433123164,6.660878433123164
110,1,1.026318068581747,,
110,2,1.077860999656786,1.026318068581747,1.026318068581747
110,3,0.920557365849161,1.077860999656786,1.077860999656786
110,4,0.1597654082100074,0.920557365849161,0.920557365849161
110,5,0.1468580269150131,0.1597654082100074,0.1597654082100074
110,6,-0.6004652639998384,0.1468580269150131,0.1468580269150131
110,7,-0.4381617269368741,-0.6004652639998384,-0.6004652639998384
110,8,0.1290687911164356,-0.4381617269368741,-0.4381617269368741
110,9,0.0848700945797058,0.1290687911164356,0.1290687911164356
110,10,0.9103013431935328,0.0848700945797058,0.0848700945797058
111,1,-0.4988894012610914,,
111,2,-1.2434144707498351,-0.4988894012610914,-0.4988894012610914
111,3,-0.6349205318329041,-1.2434144707498351,-1.2434144707498351
111,4,-1.0569960751747476,-0.6349205318329041,-0.6349205318329041
111,5,-0.1102335201585648,-1.0569960751747476,-1.0569960751747476
111,6,-0.1622464875066372,-0.1102335201585648,-0.1102335201585648
111,7,-0.056893571050634,-0.1622464875066372,-0.1622464875066372
111,8,1.6596041368552772,-0.056893571050634,-0.056893571050634
111,9,1.4017195350258516,1.6596041368552772,1.6596041368552772
111,10,1.9496000808820828,1.4017195350258516,1.4017195350258516
112,1,0.469865060314747,,
112,2,2.379215717698916,0.469865060314747,0.469865060314747
112,3,3.3408804221737483,2.379215717698916,2.379215717698916
112,4,3.2612366338220182,3.3408804221737483,3.3408804221737483
112,5,3.219861149297957,3.2612366338220182,3.2612366338220182
112,6,4.202140445274044,3.219861149297957,3.219861149297957
112,7,3.361429132012022,4.202140445274044,4.202140445274044
112,8,3.372345899649403,3.361429132012022,3.361429132012022
112,9,4.091462051019436,3.372345899649403,3.372345899649403
112,10,4.192834140880407,4.091462051019436,4.091462051019436
113,1,0.875146810052067,,
113,2,0.805638914071647,0.875146810052067,0.875146810052067
113,3,0.0731100303144919,0.805638914071647,0.805638914071647
113,4,-0.6525279828042253,0.0731100303144919,0.0731100303144919
113,5,0.1517553864094369,-0.6525279828042253,-0.6525279828042253
113,6,-0.7690204653862588,0.1517553864094369,0.1517553864094369
113,7,-1.4563065071850492,-0.7690204653862588,-0.7690204653862588
113,8,-1.8886684001442229,-1.4563065071850492,-1.4563065071850492
113,9,-1.5421615586723694,-1.8886684001442229,-1.8886684001442229
113,10,-1.9676591228470584,-1.5421615586723694,-1.5421615586723694
114,1,0.1979056895217306,,
114,2,0.4819087215843251,0.1979056895217306,0.1979056895217306
114,3,1.450636745612557,0.4819087215843251,0.4819087215843251
114,4,1.4011203278998223,1.450636745612557,1.450636745612557
114,5,0.6841437027135874,1.4011203278998223,1.4011203278998223
114,6,1.2384969191932225,0.6841437027135874,0.6841437027135874
114,7,1.2147464707803208,1.2384969191932225,1.2384969191932225
114,8,1.0642853769397198,1.2147464707803208,1.2147464707803208
114,9,0.9365759395853954,1.0642853769397198,1.0642853769397198
114,10,0.6850724029703432,0.9365759395853954,0.9365759395853954
115,1,-0.903373727893836,,
115,2,-1.7998517335188884,-0.903373727893836,-0.903373727893836
115,3,-2.1270332032999457,-1.7998517335188884,-1.7998517335188884
115,4,-0.9763729182151458,-2.1270332032999457,-2.1270332032999457
115,5,-0.4147593329204315,-0.9763729182151458,-0.9763729182151458
115,6,-0.7092880126862524,-0.4147593329204315,-0.4147593329204315
115,7,-0.7943668290552316,-0.7092880126862524,-0.7092880126862524
115,8,-0.7473068908316074,-0.7943668290552316,-0.7943668290552316
115,9,-0.2763758345928135,-0.7473068908316074,-0.7473068908316074
115,10,0.7063485393911977,-0.2763758345928135,-0.2763758345928135
116,1,0.8052510384822891,,
116,2,1.2987722927390437,0.8052510384822891,0.8052510384822891
116,3,1.5074219188593254,1.2987722927390437,1.2987722927390437
116,4,0.8285290317558864,1.5074219188593254,1.5074219188593254
116,5,0.1162685694331614,0.8285290317558864,0.8285290317558864
116,6,1.6636826069710908,0.1162685694331614,0.1162685694331614
116,7,1.8312314232679336,1.6636826069710908,1.6636826069710908
116,8,0.6460108843002141,1.8312314232679336,1.8312314232679336
116,9,0.5268267701798788,0.6460108843002141,0.6460108843002141
116,10,1.5998913074802048,0.5268267701798788,0.5268267701798788
117,1,0.2763635086972329,,
117,2,0.8548118853969975,0.2763635086972329,0.2763635086972329
117,3,0.7412865141449314,0.8548118853969975,0.8548118853969975
117,4,2.314974110045687,0.7412865141449314,0.7412865141449314
117,5,2.4073649064460634,2.314974110045687,2.314974110045687
117,6,4.379677528677942,2.4073649064460634,2.4073649064460634
117,7,4.277115905621387,4.379677528677942,4.379677528677942
117,8,3.925894085047941,4.277115905621387,4.277115905621387
117,9,3.54116399967693,3.925894085047941,3.925894085047941
117,10,4.355292888947751,3.54116399967693,3.54116399967693
118,1,1.7226873750395426,,
118,2,1.4441341137334636,1.7226873750395426,1.7226873750395426
118,3,1.7128266457557872,1.4441341137334636,1.4441341137334636
118,4,0.4738155678384527,1.7128266457557872,1.7128266457557872
118,5,-0.2782532873482898,0.4738155678384527,0.4738155678384527
118,6,-0.3216551377931039,-0.2782532873482898,-0.2782532873482898
118,7,-0.6714758604783914,-0.3216551377931039,-0.3216551377931039
118,8,0.2480646654114744,-0.6714758604783914,-0.6714758604783914
118,9,-0.2288352359196064,0.2480646654114744,0.2480646654114744
118,10,-0.7041130721965306,-0.2288352359196064,-0.2288352359196064
119,1,0.5846024680617102,,
119,2,1.4088935799782198,0.5846024680617102,0.5846024680617102
119,3,1.9416453034940184,1.4088935799782198,1.4088935799782198
119,4,1.9348167968406933,1.9416453034940184,1.9416453034940184
119,5,2.7219459713921865,1.9348167968406933,1.9348167968406933
119,6,1.706427542681626,2.7219459713921865,2.7219459713921865
119,7,1.3855344971930454,1.706427542681626,1.706427542681626
119,8,1.1383501890864791,1.3855344971930454,1.3855344971930454
119,9,1.6629886343692544,1.1383501890864791,1.1383501890864791
119,10,2.3958087824403678,1.6629886343692544,1.6629886343692544
120,1,-0.3500008396628339,,
120,2,-0.3831513069115715,-0.3500008396628339,-0.3500008396628339
120,3,-1.0493486937561178,-0.3831513069115715,-0.3831513069115715
120,4,-0.7504134167309486,-1.0493486937561178,-1.0493486937561178
120,5,-0.3865897700750451,-0.7504134167309486,-0.7504134167309486
120,6,-0.5744171124833956,-0.3865897700750451,-0.3865897700750451
120,7,0.060432787497815,-0.5744171124833956,-0.5744171124833956
120,8,0.8738198117766944,0.060432787497815,0.060432787497815
120,9,0.3927679770790793,0.8738198117766944,0.8738198117766944
120,10,0.387717785205357,0.3927679770790793,0.3927679770790793
